allocator,allocator_label,offset,date,realised_beta_252d
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-11-11,-0.04998262930531081
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-11-12,-0.051656750184139205
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-11-13,-0.05412224532231482
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-11-16,-0.053107805650524316
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-11-17,-0.05320759052295388
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-11-18,-0.053495264909283885
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-11-19,-0.055442927986497276
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-11-20,-0.05832405038874081
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-11-23,-0.06468633438797405
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-11-24,-0.06430543114645439
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-11-25,-0.06426538437060143
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-11-27,-0.061704348803653324
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-11-30,-0.06196113755468371
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-01,-0.05964706697504999
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-02,-0.059013220071711225
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-03,-0.06046846848125196
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-04,-0.06206769302376348
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-07,-0.0623664183820289
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-08,-0.06044150140882596
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-09,-0.060282043254950395
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-10,-0.059114226808459944
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-11,-0.05601225796071355
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-14,-0.05550971726111699
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-15,-0.055181708873274685
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-16,-0.05719378799024785
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-17,-0.05713703469040737
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-18,-0.05553082318653892
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-21,-0.05582658953439129
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-22,-0.054610048240626596
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-23,-0.05497454027546281
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-24,-0.05502808583359123
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-28,-0.054956153251965255
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-29,-0.05499841125050038
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-30,-0.05575177274656399
b1_ranked_volscale,Volatility-scaled portfolio,o2,2009-12-31,-0.055680181934187105
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-01-04,-0.054865903331130096
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-01-05,-0.055125743466261715
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-01-06,-0.05385868073921265
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-01-07,-0.052772524841418804
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-01-08,-0.05262300709028427
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-01-11,-0.05166436251884027
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-01-12,-0.04970763151418687
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-01-13,-0.04959719089969883
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-01-14,-0.04947253312395275
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-01-15,-0.0494646003906435
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-01-19,-0.049379629221663654
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-01-20,-0.04685739802140557
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-01-21,-0.043362597676673525
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-01-22,-0.04121192613743004
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-01-25,-0.04073596576743174
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-01-26,-0.04072258378795295
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-01-27,-0.041157398957732204
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-01-28,-0.038810401518724884
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-01-29,-0.036589123790825816
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-02-01,-0.03706243317985041
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-02-02,-0.03657538399379431
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-02-03,-0.03800676327571428
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-02-04,-0.03642347652845287
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-02-05,-0.036294525118418075
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-02-08,-0.03587627303882854
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-02-09,-0.034775457409099916
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-02-10,-0.03763814996016386
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-02-11,-0.03779912158865736
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-02-12,-0.03765283502804006
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-02-16,-0.03741198850129948
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-02-17,-0.04071861399040599
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-02-18,-0.040149326634771824
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-02-19,-0.040494948016416926
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-02-22,-0.04137833282251347
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-02-23,-0.04378345827949888
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-02-24,-0.0443726632040719
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-02-25,-0.04494715828023247
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-02-26,-0.046056516920440466
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-01,-0.04666502822568643
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-02,-0.0515440325897728
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-03,-0.05260573550497666
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-04,-0.05286729961318644
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-05,-0.058147218598125064
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-08,-0.05802450911977173
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-09,-0.059002715717062774
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-10,-0.06443632593165784
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-11,-0.0644845996275967
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-12,-0.06861790095098903
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-15,-0.06937451056267994
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-16,-0.07016113668983517
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-17,-0.07801972026820662
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-18,-0.07871741021296394
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-19,-0.08192297187505665
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-22,-0.08344078254116509
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-23,-0.10234836645824216
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-24,-0.10548595335658491
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-25,-0.10580015708178386
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-26,-0.10882541418968886
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-29,-0.10940611286020678
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-30,-0.11180823309869203
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-03-31,-0.11215245804556213
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-01,-0.11025181034839097
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-05,-0.10744303551354442
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-06,-0.1058513056307038
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-07,-0.10601047464521543
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-08,-0.10565969711233028
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-09,-0.10665145657546615
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-12,-0.09244345468825155
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-13,-0.09240462195791364
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-14,-0.0952561496592339
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-15,-0.0946909819240213
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-16,-0.09334220798650868
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-19,-0.09223717284133084
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-20,-0.07824663207210575
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-21,-0.07342395123778889
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-22,-0.076220121166437
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-23,-0.07644408622619485
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-26,-0.07156758020179696
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-27,-0.06357965756449195
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-28,-0.06263378842917602
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-29,-0.061352625936387406
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-04-30,-0.060228051403511826
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-05-03,-0.059843283876455176
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-05-04,-0.05285034200757853
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-05-05,-0.05489278285894863
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-05-06,-0.04232581031160983
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-05-07,-0.04066000035239733
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-05-10,-0.03281432849588145
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-05-11,-0.028512959982825097
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-05-12,-0.026952787603472122
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-05-13,-0.02187980308520154
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-05-14,-0.02242781212016486
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-05-17,-0.023187626167727904
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-05-18,-0.018079327184369748
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-05-19,-0.018282878547682107
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-05-20,-0.012819961214514716
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-05-21,-0.01345739124402899
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-05-24,-0.014187135718952484
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-05-25,-0.018683556384426453
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-05-26,-0.021878258417027195
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-05-27,-0.02132210684184304
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-05-28,-0.023568665149834467
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-01,-0.030235904551158627
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-02,-0.025690598112126373
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-03,-0.023054189014660526
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-04,-0.017844159350128976
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-07,-0.021532228344151423
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-08,-0.020664607445329396
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-09,-0.019864102230075682
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-10,-0.018323342664305096
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-11,-0.018385453961010077
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-14,-0.01843432528428481
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-15,-0.01834820453357925
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-16,-0.017992659689642098
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-17,-0.017206966588501717
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-18,-0.018655025243403813
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-21,-0.018200540633441887
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-22,-0.011244394328654973
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-23,-0.010632927455854499
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-24,-0.011070243163953818
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-25,-0.01374621584770714
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-28,-0.01442304797565012
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-29,-0.015515643174191072
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-06-30,-0.014623745574605258
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-01,-0.014777440169480573
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-02,-0.018938584908872708
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-06,-0.018221938615665446
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-07,-0.018235986375241927
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-08,-0.01813597059694815
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-09,-0.018370788983919924
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-12,-0.01862024845530511
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-13,-0.018688872650967064
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-14,-0.018104149549102094
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-15,-0.01898164576928075
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-16,-0.015462872951039586
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-19,-0.015407946267673079
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-20,-0.015017838429963933
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-21,-0.013781770372265426
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-22,-0.012459422636141006
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-23,-0.00963136284967533
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-26,-0.009751226091944438
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-27,-0.009883425517315868
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-28,-0.0095217837771483
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-29,-0.00786327503564929
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-07-30,-0.005910107343352001
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-02,-0.008457222022440803
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-03,-0.007167573908348636
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-04,-0.006661978806164789
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-05,-0.007250838925923446
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-06,-0.007874545004966515
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-09,-0.006141933079687908
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-10,-0.006584971849769285
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-11,-0.005128021671906035
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-12,-0.0054018172258251266
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-13,-0.00510091466845875
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-16,-0.004503443259099299
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-17,-0.0004020241013052669
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-18,0.0006896841484269033
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-19,0.0006097075587944985
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-20,0.0023164365565057528
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-23,0.003448871246267414
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-24,0.00431407259611427
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-25,0.004470651835297455
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-26,0.004385106107691352
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-27,0.0028626811801855194
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-30,0.00282521359168604
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-08-31,0.004035694947634112
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-01,0.009365442869601101
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-02,0.010759527579972863
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-03,0.011186895266369951
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-07,0.010411416508476752
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-08,0.011250513584287717
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-09,0.01171899565775144
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-10,0.012707951756685125
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-13,0.010422935993540825
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-14,0.011153980753784857
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-15,0.012724222503309922
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-16,0.01553880040075109
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-17,0.01588332922060457
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-20,0.014651318181161688
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-21,0.015352781600226082
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-22,0.01688386022188011
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-23,0.018912840640281807
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-24,0.018762014867805814
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-27,0.018925311048155355
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-28,0.019954309706947636
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-29,0.020263801076843533
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-09-30,0.0207544183348159
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-01,0.025590823462953223
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-04,0.02431852673658292
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-05,0.02507921869822551
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-06,0.023742882152127245
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-07,0.023873870068776976
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-08,0.023306120356126336
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-11,0.023225157713961705
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-12,0.02270117465701502
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-13,0.022252468967674258
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-14,0.02295057878003373
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-15,0.022761329141439284
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-18,0.023582522621875768
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-19,0.020054915728557512
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-20,0.019943154486245136
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-21,0.02086286344896775
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-22,0.0234133238899943
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-25,0.022677293636239427
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-26,0.021752131031120583
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-27,0.021894937462752645
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-28,0.02255166897759314
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-10-29,0.021769243816049805
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-01,0.023152222866542213
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-02,0.022311313689760623
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-03,0.022145506299735353
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-04,0.020884518351733734
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-05,0.01943286722835354
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-08,0.019974098924796256
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-09,0.020256001812734948
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-10,0.019787762792136003
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-11,0.019930405578293876
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-12,0.01889366416719552
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-15,0.017770043119149138
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-16,0.018798070431459618
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-17,0.018827639606283513
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-18,0.018936287295055095
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-19,0.01906972018180452
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-22,0.019145215907105672
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-23,0.019945958559731684
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-24,0.018899480144907395
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-26,0.018433683401585268
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-29,0.017700708881067923
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-11-30,0.01819040155177571
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-01,0.015501134132565238
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-02,0.014100385412801807
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-03,0.014368391655804582
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-06,0.015071487447778706
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-07,0.015404477391251139
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-08,0.014538707527190633
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-09,0.014240614244001288
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-10,0.013361146280522079
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-13,0.013819474629959378
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-14,0.013102033891669196
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-15,0.013589997891371362
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-16,0.013332752524618952
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-17,0.011905738644236628
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-20,0.011805103250131238
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-21,0.01231630949330777
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-22,0.011944198290187953
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-23,0.011529525801670801
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-27,0.011639293814471213
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-28,0.011613401811014267
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-29,0.011630066698919342
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-30,0.011604625215602342
b1_ranked_volscale,Volatility-scaled portfolio,o2,2010-12-31,0.011424799764909342
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-01-03,0.010304326000339687
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-01-04,0.010057129306956372
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-01-05,0.0092906574087671
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-01-06,0.009879717462543418
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-01-07,0.009424714009607925
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-01-10,0.009341922979768071
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-01-11,0.0095954729397089
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-01-12,0.00856273262269052
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-01-13,0.008656126030374777
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-01-14,0.007663148523824362
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-01-18,0.006871341207343606
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-01-19,0.0010241864759831661
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-01-20,-0.003907057903604311
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-01-21,-0.0048951740913700335
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-01-24,-0.005108571123152174
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-01-25,-0.005128144221630115
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-01-26,-0.005276693758307566
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-01-27,-0.006651074902245453
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-01-28,-0.003084758155157979
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-01-31,-0.0047752223754407705
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-02-01,-0.005012102684536148
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-02-02,-0.003964801109421179
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-02-03,-0.0064241075483269985
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-02-04,-0.006192086272327718
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-02-07,-0.007079227554857381
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-02-08,-0.009152185041138877
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-02-09,-0.009832682051669976
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-02-10,-0.00980417702373196
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-02-11,-0.009667312471734142
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-02-14,-0.010941516223689452
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-02-15,-0.012148260082849277
b1_ranked_volscale,Volatility-scaled portfolio,o2,2011-02-16,-0.013248616710703572
